codice_univoco,data_ora_inizio_proiezione,data_ora_fine_proiezione,titolo_film,genere,regista,anno,durata_minuti,eta_minima,prezzo_biglietto,posti_prenotati
2d0d004e-9818-48c7-9a80-56641443e33e,2018-12-15 12:30:00,2018-12-15 14:46:00,A Star Is Born,DRAMMATICO,Bradley Cooper,2018,136,12,7.0,0
8b21a1bc-1fb4-4dfa-8bf5-8ed14ce99859,2018-12-15 10:00:00,2018-12-15 11:37:00,A Little Princess,DRAMMATICO,Alfonso Cuarón,1995,97,0,6.5,0
e164dee3-3072-48a7-9940-2e1b152ce853,2018-12-14 10:30:00,2018-12-14 11:59:00,Stand by Me,AVVENTURA,Rob Reiner,1986,89,0,6.5,0
6f17c046-92de-4d5a-a2a6-16ad29050285,2018-12-13 16:00:00,2018-12-13 18:08:00,Vertigo,MISTERO,Alfred Hitchcock,1958,128,12,7.0,0
3933382b-34fb-486e-b1be-1caef222988a,2018-12-13 13:30:00,2018-12-13 15:08:00,La haine,CRIMINE,Mathieu Kassovitz,1995,98,12,7.5,0
e02f6d49-d415-43ba-84b0-88c9af260a0e,2018-12-13 10:30:00,2018-12-13 12:28:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,8.0,0
701e7e9e-439a-492c-8543-6e0af5a5a300,2018-12-12 14:00:00,2018-12-12 16:29:00,Avengers: Infinity War,AZIONE,Anthony Russo,2018,149,12,7.0,0
fa72c87a-909d-4728-a0af-7424630cff10,2018-12-12 10:30:00,2018-12-12 12:57:00,Apocalypse Now,DRAMMATICO,Francis Ford Coppola,1979,147,16,7.0,0
2cd36874-3969-4736-b4d3-211f4bf7ea6a,2018-12-11 16:00:00,2018-12-11 17:59:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,8.5,0
8742c7ad-3b3a-4fa9-a327-269a5aca560c,2018-12-11 13:00:00,2018-12-11 15:10:00,The Fugitive,AZIONE,Andrew Davis,1993,130,0,7.5,0
f6af3d1c-523b-4a71-9fe2-64898904f053,2018-12-11 10:30:00,2018-12-11 11:57:00,Knockin' on Heaven's Door,AZIONE,Thomas Jahn,1997,87,12,8.5,0
5b163dbc-b7a5-4749-b613-97224a5a3a30,2018-12-10 10:30:00,2018-12-10 12:40:00,The Fugitive,AZIONE,Andrew Davis,1993,130,0,7.5,0
198aada4-4c6e-4206-abef-d3c99aa3b3fe,2018-12-09 18:30:00,2018-12-09 20:14:00,God's Own Country,DRAMMATICO,Francis Lee,2017,104,12,9.5,0
6384ab5e-0bd5-472e-b703-fb340b36f660,2018-12-09 16:00:00,2018-12-09 17:44:00,God's Own Country,DRAMMATICO,Francis Lee,2017,104,12,6.5,0
697108e8-099a-434f-b5de-d73ab6274ad8,2018-12-09 13:30:00,2018-12-09 15:21:00,Dip huet seung hung,AZIONE,John Woo,1989,111,16,8.5,0
58ed72b5-c0d6-41ed-9fc2-ae4a9d07ad8b,2018-12-09 10:30:00,2018-12-09 12:46:00,A Star Is Born,DRAMMATICO,Bradley Cooper,2018,136,12,6.5,0
12f367fb-5070-4183-85d4-8aa5165bca58,2018-12-08 19:00:00,2018-12-08 20:47:00,Spoorloos,MISTERO,George Sluizer,1988,107,12,10.0,0
24ca7cac-01c6-4bdb-8d7a-ae8e01a853af,2018-12-08 16:30:00,2018-12-08 18:13:00,Hana-bi,CRIMINE,Takeshi Kitano,1997,103,12,7.0,0
9976ee4b-1249-47b9-9af2-01562bd5fb4e,2018-12-08 13:00:00,2018-12-08 15:24:00,Carlito's Way,CRIMINE,Brian De Palma,1993,144,12,8.5,0
096e4105-9d6f-4e6f-8e87-c91c96256cc7,2018-12-08 10:30:00,2018-12-08 12:21:00,Dip huet seung hung,AZIONE,John Woo,1989,111,16,8.5,0
1d66a1ba-fb94-45e4-8016-886252087e40,2018-12-07 10:30:00,2018-12-07 11:59:00,Stand by Me,AVVENTURA,Rob Reiner,1986,89,0,6.5,0
2a5bde0a-3cf4-495e-ba8e-b5d0aa025730,2018-12-06 15:30:00,2018-12-06 17:14:00,God's Own Country,DRAMMATICO,Francis Lee,2017,104,12,6.5,0
d18e7228-369f-4a98-a4e7-c14bb7714fb4,2018-12-06 12:30:00,2018-12-06 14:39:00,Night on Earth,COMMEDIA,Jim Jarmusch,1991,129,16,8.5,0
8db7ba1f-fdd6-4c2b-9037-860fd5a0ba9c,2018-12-06 10:00:00,2018-12-06 11:51:00,Dip huet seung hung,AZIONE,John Woo,1989,111,16,7.0,0
9437342d-dfe8-4b15-a584-436ef6fd9a33,2018-12-05 13:00:00,2018-12-05 14:47:00,Spoorloos,MISTERO,George Sluizer,1988,107,12,8.5,0
23183841-461a-4931-806f-3b51b54bfc3f,2018-12-05 10:00:00,2018-12-05 11:58:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,7.0,0
9c26ae9a-ce8d-469d-bb8c-20021286bb81,2018-12-04 13:00:00,2018-12-04 14:58:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,6.5,0
95269d22-4341-4b61-bd95-112ac9af372a,2018-12-04 10:30:00,2018-12-04 12:21:00,Rebel Without a Cause,DRAMMATICO,Nicholas Ray,1955,111,12,6.5,0
f3ea1a2f-6f0c-454d-89da-4d3f865b591b,2018-12-03 10:00:00,2018-12-03 11:58:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,8.5,0
a81f2cb7-b8c4-42d5-803b-09030d4051b2,2018-12-02 19:30:00,2018-12-02 20:57:00,Knockin' on Heaven's Door,AZIONE,Thomas Jahn,1997,87,12,9.5,0
98065dc7-0d4a-479a-9247-ff4a1fc5ebf0,2018-12-02 16:30:00,2018-12-02 18:29:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,8.0,0
5620541b-54b6-4761-beec-6e3b0d5e3d87,2018-12-02 13:30:00,2018-12-02 15:35:00,Philadelphia,DRAMMATICO,Jonathan Demme,1993,125,12,6.5,0
aaf53c8f-9336-4d46-a445-94a23ab1d6ab,2018-12-02 10:30:00,2018-12-02 12:29:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,8.5,0
703eee3b-0ec1-4be2-888d-840bb09847c3,2018-12-01 15:30:00,2018-12-01 17:17:00,Spoorloos,MISTERO,George Sluizer,1988,107,12,7.0,0
0ae19ded-b416-494f-bc76-948f59026d29,2018-12-01 12:30:00,2018-12-01 14:29:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,8.0,0
0baeabc6-0c57-4919-bb50-13298706c9b5,2018-12-01 10:00:00,2018-12-01 11:47:00,Spoorloos,MISTERO,George Sluizer,1988,107,12,6.5,0
f35ef12d-0b8d-40ca-bed0-1e3d7feddd73,2018-11-30 15:00:00,2018-11-30 17:05:00,Philadelphia,DRAMMATICO,Jonathan Demme,1993,125,12,8.0,0
7332c0af-60cc-4e40-b740-84dbe8220eef,2018-11-30 12:30:00,2018-11-30 14:04:00,In a Lonely Place,DRAMMATICO,Nicholas Ray,1950,94,12,8.5,0
01d2194f-6a63-4707-a046-c95e1a36a99f,2018-11-30 10:00:00,2018-11-30 11:34:00,In a Lonely Place,DRAMMATICO,Nicholas Ray,1950,94,12,7.0,0
90c50183-a90f-4e20-8f14-f2e6a0176a83,2018-11-29 12:30:00,2018-11-29 13:57:00,Modern Times,COMMEDIA,Charles Chaplin,1936,87,0,7.5,0
8396facb-abde-4b59-92a7-a5e7024ea7c2,2018-11-29 10:00:00,2018-11-29 11:43:00,Hana-bi,CRIMINE,Takeshi Kitano,1997,103,12,8.5,0
f9662c77-3e7a-4f54-841b-661a3c0c52b6,2018-11-28 15:00:00,2018-11-28 16:27:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,8.0,0
44c79ff1-a081-49b8-a06b-c6e03d4eb23e,2018-11-28 12:30:00,2018-11-28 14:13:00,Hana-bi,CRIMINE,Takeshi Kitano,1997,103,12,6.5,0
69504c01-1b9b-4763-b969-f12749277fe1,2018-11-28 10:00:00,2018-11-28 11:27:00,Knockin' on Heaven's Door,AZIONE,Thomas Jahn,1997,87,12,6.5,0
3312a753-1ee7-40f9-8327-ccde6fab501a,2018-11-27 15:30:00,2018-11-27 16:57:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,7.5,0
1eee2e22-0a2f-4aa6-aa4b-64e92822eec4,2018-11-27 13:00:00,2018-11-27 14:44:00,God's Own Country,DRAMMATICO,Francis Lee,2017,104,12,7.5,0
4f0061a7-d62e-4bdf-8b42-3b22a01e1cb1,2018-11-27 10:30:00,2018-11-27 12:04:00,In a Lonely Place,DRAMMATICO,Nicholas Ray,1950,94,12,7.0,0
55b345d9-acc4-42ee-a091-b3b08bad5bfa,2018-11-26 16:30:00,2018-11-26 18:16:00,Sing Street,COMMEDIA,John Carney,2016,106,12,8.5,0
2abaf08e-48b0-478f-9102-10b3ab4845b6,2018-11-26 14:00:00,2018-11-26 15:27:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,7.5,0
af9a7efc-1571-4bf0-80a8-cdd16a682c8b,2018-11-26 10:30:00,2018-11-26 13:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,8.5,0
ef9fb517-4eeb-4c71-bb99-a7123491375a,2018-11-25 19:00:00,2018-11-25 20:28:00,Paths of Glory,DRAMMATICO,Stanley Kubrick,1957,88,12,10.0,0
76b077f0-daa5-4171-b5c9-d985fc292476,2018-11-25 16:00:00,2018-11-25 17:58:00,From Here to Eternity,DRAMMATICO,Fred Zinnemann,1953,118,12,8.5,0
3dbdbfbc-5e0c-4d7f-8286-6a48a2dd38d1,2018-11-25 13:30:00,2018-11-25 15:13:00,Hana-bi,CRIMINE,Takeshi Kitano,1997,103,12,7.0,0
aefc60dc-3b59-4023-aa71-9efd816c8c89,2018-11-25 10:30:00,2018-11-25 12:33:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,8.0,0
81b274dd-9673-4aa3-90f3-73c6100cc0f7,2018-11-24 18:00:00,2018-11-24 19:38:00,La haine,CRIMINE,Mathieu Kassovitz,1995,98,12,9.5,0
406403ec-78f4-4eef-bbc3-8cfceee81bf8,2018-11-24 14:30:00,2018-11-24 17:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,6.5,0
f863a268-3653-4e0a-8809-4efa1ccc0b52,2018-11-24 12:30:00,2018-11-24 13:57:00,Modern Times,COMMEDIA,Charles Chaplin,1936,87,0,8.0,0
2a1a0c08-4fdb-4319-8a30-ab0aa56f0900,2018-11-24 10:00:00,2018-11-24 11:46:00,The Usual Suspects,CRIMINE,Bryan Singer,1995,106,12,7.0,0
21fb0b5c-5a3b-4ac7-bfb2-1f1d98eca618,2018-11-23 13:30:00,2018-11-23 16:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,8.5,0
23567be9-6431-41cb-a3b1-551bb73a2cf2,2018-11-23 10:30:00,2018-11-23 12:28:00,From Here to Eternity,DRAMMATICO,Fred Zinnemann,1953,118,12,8.0,0
b0538010-d689-42a8-96bf-ddf98c4b5e38,2018-11-22 16:30:00,2018-11-22 18:06:00,Mad Max 2,AZIONE,George Miller,1981,96,12,7.5,0
49c47bf1-36d0-417c-af61-83f214f9cbcd,2018-11-22 13:00:00,2018-11-22 15:35:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,7.5,0
34b9c6c6-5347-4ecb-9a69-a647a2e166f8,2018-11-22 10:30:00,2018-11-22 12:21:00,Rebel Without a Cause,DRAMMATICO,Nicholas Ray,1955,111,12,7.0,0
6365c1a7-47e1-40d7-9a32-6494403dd00a,2018-11-21 15:00:00,2018-11-21 17:18:00,Zulu,DRAMMATICO,Cy Endfield,1964,138,0,7.5,0
044859b8-784f-4eba-a4e6-eb913a4a3c27,2018-11-21 13:00:00,2018-11-21 14:30:00,Hiroshima mon amour,DRAMMATICO,Alain Resnais,1959,90,12,8.5,0
7819fdd1-594b-49a3-9e3e-f92c46431d49,2018-11-21 10:00:00,2018-11-21 12:03:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,7.0,0
fffff9d1-ea9d-4e87-b488-43d13d55f8b7,2018-11-20 16:00:00,2018-11-20 17:51:00,Rebel Without a Cause,DRAMMATICO,Nicholas Ray,1955,111,12,7.5,0
633f962f-a41b-44b4-936b-1526824a3ae7,2018-11-20 13:00:00,2018-11-20 15:06:00,The Fifth Element,AZIONE,Luc Besson,1997,126,12,7.0,0
ca432dc3-e253-45d3-b131-601823430c08,2018-11-20 10:00:00,2018-11-20 12:03:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,7.5,0
58e9b2ad-9581-48e1-ab31-d5aae3478f29,2018-11-19 15:00:00,2018-11-19 17:05:00,Dog Day Afternoon,BIOGRAFICO,Sidney Lumet,1975,125,0,7.0,0
c3549bf8-6e88-4c3f-a891-cbac4305542a,2018-11-19 12:30:00,2018-11-19 13:51:00,Toy Story,ANIMAZIONE,John Lasseter,1995,81,0,8.5,0
34dd729e-082f-4204-b653-23369c5a77e4,2018-11-19 10:00:00,2018-11-19 11:34:00,In a Lonely Place,DRAMMATICO,Nicholas Ray,1950,94,12,6.5,0
eb21baf7-549f-4616-a09f-6ace4c7dd4e1,2018-11-18 16:30:00,2018-11-18 18:06:00,Mad Max 2,AZIONE,George Miller,1981,96,12,6.5,0
44aedfdb-36c8-4813-96d1-8353ebadaecc,2018-11-18 14:00:00,2018-11-18 15:38:00,La haine,CRIMINE,Mathieu Kassovitz,1995,98,12,6.5,0
ddceeaeb-1543-4b11-8d98-cbda70cd57b5,2018-11-18 10:30:00,2018-11-18 13:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,8.5,0
00219af2-9c2b-40fd-bb87-f283e3fe9799,2018-11-17 15:00:00,2018-11-17 16:59:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,6.5,0
4647a233-195d-44fd-aa6a-ff79aee660ce,2018-11-17 12:30:00,2018-11-17 14:21:00,Dip huet seung hung,AZIONE,John Woo,1989,111,16,7.5,0
bd448079-d06a-46d4-910c-c4d1d1a94044,2018-11-17 10:00:00,2018-11-17 11:37:00,Out of the Past,CRIMINE,Jacques Tourneur,1947,97,12,8.0,0
d6b5403a-7767-4bd5-a246-d2367a83722e,2018-11-16 10:00:00,2018-11-16 12:11:00,Le salaire de la peur,AVVENTURA,Henri-Georges Clouzot,1953,131,0,8.5,0
e02f66f0-ae35-4783-a80d-3006cb9ea9e2,2018-11-15 13:00:00,2018-11-15 14:47:00,Spoorloos,MISTERO,George Sluizer,1988,107,12,8.5,0
17dbfa9e-3a6d-4f9c-9dc1-5a25a9b38666,2018-11-15 10:30:00,2018-11-15 12:17:00,Spoorloos,MISTERO,George Sluizer,1988,107,12,6.5,0
94896c43-9fc4-4e38-9915-74a4d2a34dac,2018-11-14 12:30:00,2018-11-14 14:08:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,7.5,0
9176addd-2969-4f68-9c1a-09c12083717c,2018-11-14 10:00:00,2018-11-14 11:51:00,Dip huet seung hung,AZIONE,John Woo,1989,111,16,7.0,0
28fe2582-8fa7-43b8-b364-5a958fe1ff9d,2018-11-13 16:00:00,2018-11-13 17:43:00,Hana-bi,CRIMINE,Takeshi Kitano,1997,103,12,6.5,0
8a640107-3d8b-4048-af7b-855b37c35c7b,2018-11-13 13:00:00,2018-11-13 15:03:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,7.0,0
5a47bd8a-7839-4ee6-adf5-5bd092a76235,2018-11-13 10:30:00,2018-11-13 12:17:00,Moana,ANIMAZIONE,Ron Clements,2016,107,0,6.5,0
8ad03382-5fab-4bc1-8b57-4a660c7775a7,2018-11-12 12:30:00,2018-11-12 14:33:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,8.0,0
cc4f91ee-c93c-47c6-9e5c-033a757007aa,2018-11-12 10:00:00,2018-11-12 11:27:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,8.5,0
b4d64f36-53d1-4be8-b082-a3ffff3eb6bf,2018-11-11 16:00:00,2018-11-11 18:11:00,Le salaire de la peur,AVVENTURA,Henri-Georges Clouzot,1953,131,0,7.0,0
3996051c-788b-4732-b95c-6da49158d352,2018-11-11 13:30:00,2018-11-11 15:06:00,Mad Max 2,AZIONE,George Miller,1981,96,12,7.0,0
647a63c0-3356-4306-b293-59abb67a46db,2018-11-11 10:00:00,2018-11-11 12:35:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,7.5,0
56b555af-3b62-4171-9d7c-6e4561e8810d,2018-11-10 16:30:00,2018-11-10 17:57:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,7.0,0
846af98a-57a2-473d-bada-dfc4f9e3c9af,2018-11-10 13:30:00,2018-11-10 15:29:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,8.5,0
4e9df5d1-75f7-433a-ab17-b65b43834965,2018-11-10 10:30:00,2018-11-10 12:29:00,The Untouchables,CRIMINE,Brian De Palma,1987,119,12,7.0,0
cd3121a3-ed85-4503-8fb1-ae2b9dc46065,2018-11-09 13:00:00,2018-11-09 14:27:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,7.0,0
9e17f727-cdf5-4196-81b4-a284af4e35d9,2018-11-09 10:30:00,2018-11-09 11:57:00,Modern Times,COMMEDIA,Charles Chaplin,1936,87,0,6.5,0
d19dde4d-225e-4856-a7a6-a3a1facf5ead,2018-11-08 12:30:00,2018-11-08 14:08:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,8.0,0
8f4f182f-58b4-4a0c-96ac-eee0b1923163,2018-11-08 10:00:00,2018-11-08 11:27:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,8.0,0
fd2ca3c0-7a79-4675-816a-8925c6a49838,2018-11-07 10:30:00,2018-11-07 12:35:00,Dog Day Afternoon,BIOGRAFICO,Sidney Lumet,1975,125,0,8.0,0
3a232a2c-b560-4996-b0c8-7dc96f1ac6c7,2018-11-06 13:00:00,2018-11-06 15:11:00,Le salaire de la peur,AVVENTURA,Henri-Georges Clouzot,1953,131,0,6.5,0
0d696cd4-65e5-4671-a368-d53736b26d6d,2018-11-06 10:00:00,2018-11-06 11:51:00,Rebel Without a Cause,DRAMMATICO,Nicholas Ray,1955,111,12,7.5,0
64ad8a94-e90c-49cb-86b0-aaece7791568,2018-11-05 10:00:00,2018-11-05 12:06:00,The Fifth Element,AZIONE,Luc Besson,1997,126,12,7.0,0
fb1af09e-dd55-4cad-9d18-6a9cf8f524d6,2018-11-04 16:30:00,2018-11-04 18:05:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,8.5,0
f28f3710-4127-44bb-ac2a-e62b5d4c1147,2018-11-04 13:30:00,2018-11-04 15:48:00,Zulu,DRAMMATICO,Cy Endfield,1964,138,0,6.5,0
855d0cee-26ae-41f4-80ff-b7f4c82edef1,2018-11-04 10:30:00,2018-11-04 12:35:00,Dog Day Afternoon,BIOGRAFICO,Sidney Lumet,1975,125,0,7.5,0
33d73cc4-0763-4e16-b9b5-529a0e269430,2018-11-03 15:00:00,2018-11-03 16:46:00,Sing Street,COMMEDIA,John Carney,2016,106,12,8.0,0
83465057-d06a-4e5f-afdb-b5c6a3fe1e05,2018-11-03 13:00:00,2018-11-03 14:27:00,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",ANIMAZIONE,Hideaki Anno,1997,87,12,8.5,0
2d263001-2fa8-4ca6-bad7-626a6fccefe6,2018-11-03 10:30:00,2018-11-03 12:16:00,Sing Street,COMMEDIA,John Carney,2016,106,12,8.5,0
8c765f30-43d9-4e0d-ba3a-8cb1880ebb8f,2018-11-02 15:00:00,2018-11-02 16:38:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,7.0,0
49cdfa67-91aa-4484-9224-d3d5dfd6efa3,2018-11-02 12:30:00,2018-11-02 13:57:00,Modern Times,COMMEDIA,Charles Chaplin,1936,87,0,8.0,0
114638fc-cb8d-4c69-a17d-e2a84e4c88d9,2018-11-02 10:00:00,2018-11-02 11:36:00,Mad Max 2,AZIONE,George Miller,1981,96,12,8.0,0
9a77003e-ef67-4a48-933d-920e4471c25b,2018-11-01 13:30:00,2018-11-01 15:12:00,The Adventures of Robin Hood,AZIONE,Michael Curtiz,1938,102,6,7.5,0
3248bd29-813c-4036-9c10-f3269e1b0d47,2018-11-01 10:30:00,2018-11-01 12:35:00,Philadelphia,DRAMMATICO,Jonathan Demme,1993,125,12,8.0,0
8c17c4ce-89c4-4a61-b761-f6639f3f8d27,2018-10-31 15:30:00,2018-10-31 16:58:00,Laura,DRAMMATICO,Otto Preminger,1944,88,12,8.5,0
70fc22c9-73f1-4873-9add-6a9d54b93027,2018-10-31 12:30:00,2018-10-31 14:41:00,Le salaire de la peur,AVVENTURA,Henri-Georges Clouzot,1953,131,0,7.5,0
8043616b-85c4-4437-a360-f4cc62861a31,2018-10-31 10:00:00,2018-10-31 11:46:00,Sing Street,COMMEDIA,John Carney,2016,106,12,7.0,0
95416490-82c7-41af-b28a-5cd0d9f3218c,2018-10-30 13:30:00,2018-10-30 15:33:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,8.0,0
4b69a49f-85d1-4cad-80eb-daf57868f825,2018-10-30 10:30:00,2018-10-30 12:33:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,8.5,0
701605ab-52cb-4191-876c-7e3b5c5cd3cb,2018-10-29 10:00:00,2018-10-29 11:28:00,Laura,DRAMMATICO,Otto Preminger,1944,88,12,8.5,0
1bb1d123-b219-4ece-85aa-4340aec8950d,2018-10-28 19:30:00,2018-10-28 21:12:00,The Adventures of Robin Hood,AZIONE,Michael Curtiz,1938,102,6,8.5,0
905f73a4-7a77-41df-aaaa-9508c19315a1,2018-10-28 17:00:00,2018-10-28 18:31:00,Watership Down,ANIMAZIONE,Martin Rosen,1978,91,0,8.0,0
86bf8558-e37d-4c56-b9be-470948981e3d,2018-10-28 13:30:00,2018-10-28 16:22:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,8.5,0
64bc6d12-6756-49f0-9ab7-549992bd883b,2018-10-28 10:30:00,2018-10-28 12:41:00,Le salaire de la peur,AVVENTURA,Henri-Georges Clouzot,1953,131,0,6.5,0
fe5737a3-1a1a-4c45-87bd-48574018a093,2018-10-27 15:30:00,2018-10-27 17:08:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,7.5,0
07e29839-5ac2-43e6-8a77-b9cd8f44d737,2018-10-27 13:00:00,2018-10-27 14:47:00,Moana,ANIMAZIONE,Ron Clements,2016,107,0,7.5,0
f782bf41-20e9-44c5-aebe-c6af4b42d69a,2018-10-27 10:00:00,2018-10-27 11:54:00,La montaña sagrada,AVVENTURA,Alejandro Jodorowsky,1973,114,16,7.5,0
eff62087-c51f-4dd1-beb7-a2bde094d1d1,2018-10-26 13:30:00,2018-10-26 15:48:00,Zulu,DRAMMATICO,Cy Endfield,1964,138,0,7.0,0
748fd1ec-2c7b-49c9-ae77-158e66bc74d9,2018-10-26 10:30:00,2018-10-26 12:46:00,North by Northwest,AVVENTURA,Alfred Hitchcock,1959,136,0,7.0,0
0611865a-fabb-40a3-bfd8-88485133f02a,2018-10-25 13:00:00,2018-10-25 14:56:00,Barton Fink,COMMEDIA,Joel Coen,1991,116,0,7.5,0
c60973c5-0387-411d-b679-00f80a5a7ffc,2018-10-25 10:30:00,2018-10-25 12:08:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,6.5,0
046f8e59-6e57-4d97-8ddc-4402e9e720d4,2018-10-24 15:30:00,2018-10-24 17:05:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,8.0,0
0a80b219-33fd-4897-a931-7a07f6d19b31,2018-10-24 12:30:00,2018-10-24 14:35:00,Philadelphia,DRAMMATICO,Jonathan Demme,1993,125,12,7.0,0
e818e0e0-a877-4da1-92c1-da986cb4f919,2018-10-24 10:00:00,2018-10-24 11:45:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,8.0,0
81ecb545-a2c4-4a11-8a3e-38efa9f52889,2018-10-23 13:30:00,2018-10-23 15:49:00,Mary Poppins,COMMEDIA,Robert Stevenson,1964,139,0,8.5,0
c26df8dd-26e1-45c3-910f-edf7bdb04ebe,2018-10-23 10:30:00,2018-10-23 12:28:00,From Here to Eternity,DRAMMATICO,Fred Zinnemann,1953,118,12,6.5,0
d124a32b-d3e9-494b-b7f2-b3d5bba0f31b,2018-10-22 13:00:00,2018-10-22 15:40:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,8.0,0
5871736a-f6aa-4dc7-973b-69cfce8aa8bf,2018-10-22 10:30:00,2018-10-22 12:07:00,Out of the Past,CRIMINE,Jacques Tourneur,1947,97,12,6.5,0
2320ed09-a1a4-411c-8399-2587087ee28f,2018-10-21 19:00:00,2018-10-21 20:34:00,In a Lonely Place,DRAMMATICO,Nicholas Ray,1950,94,12,9.5,0
288a57a9-2aef-4bf0-bd0e-baa65897f55f,2018-10-21 16:30:00,2018-10-21 17:58:00,Paths of Glory,DRAMMATICO,Stanley Kubrick,1957,88,12,8.0,0
b179c26a-d858-445f-a184-cba936ba36ba,2018-10-21 13:30:00,2018-10-21 15:36:00,The Fifth Element,AZIONE,Luc Besson,1997,126,12,6.5,0
5f408b05-ae3a-4eea-ba8d-af276fc452d0,2018-10-21 10:30:00,2018-10-21 12:35:00,Dog Day Afternoon,BIOGRAFICO,Sidney Lumet,1975,125,0,8.5,0
0cd9cc8c-f85c-44b6-8112-10ad0dcba47a,2018-10-20 20:00:00,2018-10-20 22:10:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,9.5,0
588ad0f9-7de2-4303-a833-75a01ac60de5,2018-10-20 17:00:00,2018-10-20 18:58:00,From Here to Eternity,DRAMMATICO,Fred Zinnemann,1953,118,12,6.5,0
b981cf82-57b0-49c3-9688-4b44b0ea38f9,2018-10-20 13:30:00,2018-10-20 16:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,8.0,0
62aa8921-96db-4c68-80bb-076041a4eb0e,2018-10-20 10:30:00,2018-10-20 12:46:00,Pink,DRAMMATICO,Aniruddha Roy Chowdhury,2016,136,12,7.5,0
207da58c-ae96-4c1b-99ee-1772622c1f65,2018-10-19 12:30:00,2018-10-19 15:06:00,Scent of a Woman,DRAMMATICO,Martin Brest,1992,156,12,6.5,0
00e33317-5f19-4b24-93df-a845b67fbc65,2018-10-19 10:00:00,2018-10-19 11:53:00,Il conformista,DRAMMATICO,Bernardo Bertolucci,1970,113,12,8.5,0
6ac232cb-a9ec-467d-b599-8434e6b19f4f,2018-10-18 10:30:00,2018-10-18 13:05:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,8.5,0
9300ff2d-1f24-4303-8a25-581a1f436a09,2018-10-17 15:30:00,2018-10-17 17:34:00,Ordinary People,DRAMMATICO,Robert Redford,1980,124,0,6.5,0
22a2154f-0f17-48c4-a35b-878c4cbc55c5,2018-10-17 13:00:00,2018-10-17 14:35:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,7.0,0
